Verbo(nselect:0) 	 	 {record, register}(nselect:1)
{use, expend}(nselect:0) 	 	 {take, occupy, use up}(nselect:2)
{take, occupy, use up}(nselect:2) 	 	 {be}(nselect:0)
Verbo(nselect:0) 	 	 {stop}(nselect:0)
{stop}(nselect:0) 	 	 {check}(nselect:0)
{stop}(nselect:0) 	 	 {rein, rein in}(nselect:0)
{stop}(nselect:0) 	 	 {halt, hold, arrest}(nselect:0)
{stop}(nselect:0) 	 	 {bring up}(nselect:0)
{stop}(nselect:0) 	 	 {cut}(nselect:0)
{stop}(nselect:0) 	 	 {flag down}(nselect:0)
{stop}(nselect:0) 	 	 {stall}(nselect:0)
{stop}(nselect:0) 	 	 {stall}(nselect:0)
{stop}(nselect:0) 	 	 {draw up, pull up}(nselect:0)
{stop}(nselect:0) 	 	 {brake}(nselect:2)
{brake}(nselect:2) 	 	 {skid}(nselect:0)
Verbo(nselect:0) 	 	 {meet, get together}(nselect:0)
{meet, get together}(nselect:0) 	 	 {pick up}(nselect:0)
{meet, get together}(nselect:0) 	 	 {reunite}(nselect:0)
{meet, get together}(nselect:0) 	 	 {rendezvous}(nselect:0)
{meet, get together}(nselect:0) 	 	 {visit, call in, call}(nselect:0)
{meet, get together}(nselect:0) 	 	 {celebrate, fete}(nselect:3)
{celebrate, fete}(nselect:3) 	 	 {jubilate}(nselect:0)
{celebrate, fete}(nselect:3) 	 	 {revel, racket, make whoopie, make merry, make happy, whoop it up, jollify, wassail}(nselect:0)
{celebrate, fete}(nselect:3) 	 	 {party}(nselect:0)
{celebrate, fete}(nselect:3) 	 	 {receive}(nselect:0)
Verbo(nselect:0) 	 	 {fail, go wrong, miscarry}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {take it on the chin}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {miss}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {overreach}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {strike out}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {fall}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {shipwreck}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {fall through, fall flat, founder, flop}(nselect:0)
{fail, go wrong, miscarry}(nselect:0) 	 	 {botch, bodge, bumble, fumble, botch up, muff, blow, flub, screw up, ball up, spoil, muck up, bungle, fluff, bollix, bollix up, bollocks, bollocks up, bobble, mishandle, louse up, foul up, mess up, fuck up}(nselect:1)
Verbo(nselect:0) 	 	 {examine, see}(nselect:0)
{examine, see}(nselect:0) 	 	 {search}(nselect:0)
{examine, see}(nselect:0) 	 	 {x-ray}(nselect:0)
{examine, see}(nselect:0) 	 	 {candle}(nselect:0)
{examine, see}(nselect:0) 	 	 {autopsy}(nselect:0)
{examine, see}(nselect:0) 	 	 {auscultate}(nselect:0)
{examine, see}(nselect:0) 	 	 {survey}(nselect:0)
{examine, see}(nselect:0) 	 	 {scan, skim, rake, glance over, run down}(nselect:0)
{examine, see}(nselect:0) 	 	 {scan}(nselect:0)
{examine, see}(nselect:0) 	 	 {peruse}(nselect:0)
{examine, see}(nselect:0) 	 	 {size up, take stock, scrutinize, scrutinise}(nselect:0)
{examine, see}(nselect:0) 	 	 {inspect}(nselect:0)
{examine, see}(nselect:0) 	 	 {check}(nselect:0)
{examine, see}(nselect:0) 	 	 {search, look}(nselect:1)
{search, look}(nselect:1) 	 	 {hunt}(nselect:0)
{search, look}(nselect:1) 	 	 {cruise}(nselect:0)
{search, look}(nselect:1) 	 	 {prospect}(nselect:0)
{search, look}(nselect:1) 	 	 {intrude, horn in, pry, nose, poke}(nselect:0)
Verbo(nselect:0) 	 	 {feel, experience}(nselect:0)
{feel, experience}(nselect:0) 	 	 {incline}(nselect:0)
{feel, experience}(nselect:0) 	 	 {recapture}(nselect:0)
{feel, experience}(nselect:0) 	 	 {pride, plume, congratulate}(nselect:0)
{feel, experience}(nselect:0) 	 	 {smolder, smoulder}(nselect:0)
{feel, experience}(nselect:0) 	 	 {harbor, harbour, hold, entertain, nurse}(nselect:0)
{feel, experience}(nselect:0) 	 	 {cool off}(nselect:0)
{feel, experience}(nselect:0) 	 	 {anger, see red}(nselect:0)
{feel, experience}(nselect:0) 	 	 {chafe}(nselect:0)
{feel, experience}(nselect:0) 	 	 {suffer}(nselect:0)
{feel, experience}(nselect:0) 	 	 {fume}(nselect:0)
{feel, experience}(nselect:0) 	 	 {repent, regret, rue}(nselect:0)
{feel, experience}(nselect:0) 	 	 {sadden}(nselect:1)
{feel, experience}(nselect:0) 	 	 {sympathize, sympathise}(nselect:0)
{feel, experience}(nselect:0) 	 	 {take pride, pride oneself}(nselect:0)
{feel, experience}(nselect:0) 	 	 {burn}(nselect:0)
{feel, experience}(nselect:0) 	 	 {die}(nselect:0)
{feel, experience}(nselect:0) 	 	 {fly high}(nselect:0)
{feel, experience}(nselect:0) 	 	 {glow, beam, radiate, shine}(nselect:0)
{feel, experience}(nselect:0) 	 	 {glow}(nselect:0)
{feel, experience}(nselect:0) 	 	 {rejoice, joy}(nselect:1)
{rejoice, joy}(nselect:1) 	 	 {cheer, cheer up, chirk up}(nselect:0)
{rejoice, joy}(nselect:1) 	 	 {gladden}(nselect:0)
{rejoice, joy}(nselect:1) 	 	 {exult, walk on air, be on cloud nine, jump for joy}(nselect:0)
Verbo(nselect:0) 	 	 {take out, move out, remove}(nselect:1)
{take out, move out, remove}(nselect:1) 	 	 {clear}(nselect:0)
{take out, move out, remove}(nselect:1) 	 	 {call in}(nselect:0)
{take out, move out, remove}(nselect:1) 	 	 {estrange}(nselect:0)
Verbo(nselect:0) 	 	 {take}(nselect:0)
{take}(nselect:0) 	 	 {rescue}(nselect:0)
{take}(nselect:0) 	 	 {scale}(nselect:0)
{take}(nselect:0) 	 	 {extort}(nselect:0)
{take}(nselect:0) 	 	 {assume, usurp, seize, take over, arrogate}(nselect:0)
{take}(nselect:0) 	 	 {recapture, retake}(nselect:0)
{take}(nselect:0) 	 	 {relieve}(nselect:0)
{take}(nselect:0) 	 	 {plunder, despoil, loot, reave, strip, rifle, ransack, pillage, foray}(nselect:0)
{take}(nselect:0) 	 	 {sack, plunder}(nselect:0)
{take}(nselect:0) 	 	 {steal}(nselect:6)
{steal}(nselect:6) 	 	 {pilfer, cabbage, purloin, pinch, abstract, snarf, swipe, hook, sneak, filch, nobble, lift}(nselect:0)
{steal}(nselect:6) 	 	 {rustle, lift}(nselect:0)
{steal}(nselect:6) 	 	 {shoplift}(nselect:0)
{steal}(nselect:6) 	 	 {pirate}(nselect:0)
{steal}(nselect:6) 	 	 {plagiarize, plagiarise, lift}(nselect:0)
{steal}(nselect:6) 	 	 {pocket, bag}(nselect:0)
{steal}(nselect:6) 	 	 {embezzle, defalcate, peculate, misappropriate, malversate}(nselect:0)
{steal}(nselect:6) 	 	 {rob}(nselect:0)
{steal}(nselect:6) 	 	 {hook, snitch, thieve, cop, knock off, glom}(nselect:0)
{steal}(nselect:6) 	 	 {walk off}(nselect:0)
{steal}(nselect:6) 	 	 {hustle, pluck, roll}(nselect:0)
{steal}(nselect:6) 	 	 {loot, plunder}(nselect:0)
{steal}(nselect:6) 	 	 {burglarize, burglarise, burgle, heist}(nselect:0)
Verbo(nselect:0) 	 	 {confront, face, present}(nselect:3)
Verbo(nselect:0) 	 	 {spend, pass}(nselect:1)
{spend, pass}(nselect:1) 	 	 {soldier}(nselect:0)
{spend, pass}(nselect:1) 	 	 {slum}(nselect:0)
{spend, pass}(nselect:1) 	 	 {weekend}(nselect:0)
{spend, pass}(nselect:1) 	 	 {vacation, holiday}(nselect:0)
{spend, pass}(nselect:1) 	 	 {serve, do}(nselect:0)
{spend, pass}(nselect:1) 	 	 {while away, get through}(nselect:0)
{spend, pass}(nselect:1) 	 	 {sojourn}(nselect:0)
{spend, pass}(nselect:1) 	 	 {winter, overwinter}(nselect:0)
{spend, pass}(nselect:1) 	 	 {summer}(nselect:0)
Verbo(nselect:0) 	 	 {utter, emit, let out, let loose}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {call}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {gibber}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {crow}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {crow}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {trumpet}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {coo}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {miaou, miaow}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {tsk, tut, tut-tut}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {repeat, echo}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {call}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {shoot}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {gurgle}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {cry}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {nasale}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {bite out}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {sigh}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {troat}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {lift}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {pant}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {volley}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {break into}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {heave}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {chorus}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {sputter, splutter}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {deliver}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {hoot}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {grunt}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {wolf-whistle}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {snort}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {spit, spit out}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {groan, moan}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {grumble, growl, rumble}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {howl, wrawl, yammer, yowl}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {bark}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {bleat, blate, blat, baa}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {bellow, roar}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {peep, cheep, chirp, chirrup}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {churr, whirr}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {chirr}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {meow, mew}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {quack}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {hoot}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {honk, cronk}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {hiss, siss, sizz, sibilate}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {sibilate}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {hee-haw, bray}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {squeal, oink}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {cluck, click, clack}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {moo, low}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {cackle}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {gobble}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {neigh, nicker, whicker, whinny}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {gargle}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {caw}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {mew}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {haw}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {hem}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {croak, cronk}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {sing}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {smack}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {give}(nselect:0)
{utter, emit, let out, let loose}(nselect:0) 	 	 {shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {hollo}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {hurrah}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {halloo}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {whoop}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {shriek, shrill, pipe up, pipe}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {howl, ululate, wail, roar, yawl, yaup}(nselect:0)
{shout, shout out, cry, call, yell, scream, holler, hollo, squall}(nselect:4) 	 	 {squawk, screak, skreak, skreigh, screech}(nselect:0)
Verbo(nselect:0) 	 	 {insist, take a firm stand}(nselect:0)
{insist, take a firm stand}(nselect:0) 	 	 {assert, asseverate, maintain}(nselect:0)
{assert, asseverate, maintain}(nselect:0) 	 	 {predicate, proclaim}(nselect:0)
{assert, asseverate, maintain}(nselect:0) 	 	 {allege, aver, say}(nselect:1)
{allege, aver, say}(nselect:1) 	 	 {plead}(nselect:0)
Verbo(nselect:0) 	 	 {charge, accuse}(nselect:1)
{charge, accuse}(nselect:1) 	 	 {blame, fault}(nselect:0)
{charge, accuse}(nselect:1) 	 	 {defame, slander, smirch, asperse, denigrate, calumniate, smear, sully, besmirch}(nselect:0)
{charge, accuse}(nselect:1) 	 	 {indict}(nselect:0)
{charge, accuse}(nselect:1) 	 	 {accuse, impeach, incriminate, criminate}(nselect:2)
{accuse, impeach, incriminate, criminate}(nselect:2) 	 	 {reproach, upbraid}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:2) 	 	 {arraign}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:2) 	 	 {recriminate}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:2) 	 	 {charge, lodge, file}(nselect:0)
Verbo(nselect:0) 	 	 {complain, kick, plain, sound off, quetch, kvetch}(nselect:1)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {nag, peck, hen-peck}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {backbite, bitch}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {whine, grizzle, yammer, yawp}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {murmur, mutter, grumble, croak, gnarl}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {grouch, grumble, scold}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {protest}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {repine}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {gripe, bitch, grouse, crab, beef, squawk, bellyache, holler}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {rail, inveigh}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {deplore, lament, bewail, bemoan}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {report}(nselect:0)
{complain, kick, plain, sound off, quetch, kvetch}(nselect:1) 	 	 {bleat}(nselect:0)
Verbo(nselect:0) 	 	 {understand, realize, realise, see}(nselect:1)
{understand, realize, realise, see}(nselect:1) 	 	 {perceive}(nselect:0)
{understand, realize, realise, see}(nselect:1) 	 	 {appreciate, take account}(nselect:0)
Verbo(nselect:0) 	 	 {visit, inspect}(nselect:1)
Verbo(nselect:0) 	 	 {remember, think of}(nselect:0)
{remember, think of}(nselect:0) 	 	 {mind, bear in mind}(nselect:0)
{remember, think of}(nselect:0) 	 	 {retain}(nselect:0)
{remember, think of}(nselect:0) 	 	 {keep note}(nselect:0)
{remember, think of}(nselect:0) 	 	 {qualify, characterize, characterise}(nselect:2)
{qualify, characterize, characterise}(nselect:2) 	 	 {distinguish, mark, differentiate}(nselect:0)
{qualify, characterize, characterise}(nselect:2) 	 	 {stamp}(nselect:0)
Verbo(nselect:0) 	 	 {discontinue, stop, cease, give up, quit, lay off}(nselect:2)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {drop, knock off}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {leave off}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {sign off}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {retire, withdraw}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {pull the plug}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {shut off, close off}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {cheese}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {call it quits, call it a day}(nselect:0)
{discontinue, stop, cease, give up, quit, lay off}(nselect:2) 	 	 {break}(nselect:0)
Verbo(nselect:0) 	 	 {become}(nselect:0)
{become}(nselect:0) 	 	 {occur, come}(nselect:0)
{become}(nselect:0) 	 	 {root}(nselect:0)
{become}(nselect:0) 	 	 {form, take form, take shape, spring}(nselect:0)
{become}(nselect:0) 	 	 {arise, come up, bob up}(nselect:0)
{become}(nselect:0) 	 	 {make}(nselect:0)
{become}(nselect:0) 	 	 {originate, arise, rise, develop, uprise, spring up, grow}(nselect:1)
{originate, arise, rise, develop, uprise, spring up, grow}(nselect:1) 	 	 {resurge}(nselect:0)
{originate, arise, rise, develop, uprise, spring up, grow}(nselect:1) 	 	 {come forth, emerge}(nselect:0)
{originate, arise, rise, develop, uprise, spring up, grow}(nselect:1) 	 	 {come, follow}(nselect:0)
{originate, arise, rise, develop, uprise, spring up, grow}(nselect:1) 	 	 {well up, swell}(nselect:0)
{originate, arise, rise, develop, uprise, spring up, grow}(nselect:1) 	 	 {head}(nselect:0)
Verbo(nselect:0) 	 	 {precipitate, come down, fall}(nselect:0)
{precipitate, come down, fall}(nselect:0) 	 	 {spat}(nselect:0)
{precipitate, come down, fall}(nselect:0) 	 	 {snow}(nselect:0)
{precipitate, come down, fall}(nselect:0) 	 	 {hail}(nselect:0)
{precipitate, come down, fall}(nselect:0) 	 	 {sleet}(nselect:0)
{precipitate, come down, fall}(nselect:0) 	 	 {rain, rain down}(nselect:1)
{rain, rain down}(nselect:1) 	 	 {drizzle, mizzle}(nselect:0)
{rain, rain down}(nselect:1) 	 	 {shower, shower down}(nselect:0)
{rain, rain down}(nselect:1) 	 	 {sprinkle, spit, spatter, patter, pitter-patter}(nselect:0)
{rain, rain down}(nselect:1) 	 	 {pour, pelt, stream, rain cats and dogs, rain buckets}(nselect:0)
Verbo(nselect:0) 	 	 {create}(nselect:1)
{create}(nselect:1) 	 	 {reinvent}(nselect:0)
{create}(nselect:1) 	 	 {develop}(nselect:0)
{create}(nselect:1) 	 	 {carve out}(nselect:0)
Verbo(nselect:0) 	 	 {practice, practise, exercise, do}(nselect:1)
{practice, practise, exercise, do}(nselect:1) 	 	 {shamanize, shamanise}(nselect:0)
Verbo(nselect:0) 	 	 {agree, hold, concur, concord}(nselect:1)
{agree, hold, concur, concord}(nselect:1) 	 	 {settle}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {reconcile, patch up, make up, conciliate, settle}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {see eye to eye}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {concede, yield, grant}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {subscribe, support}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {conclude, resolve}(nselect:0)
{agree, hold, concur, concord}(nselect:1) 	 	 {arrange, fix up}(nselect:0)
Verbo(nselect:0) 	 	 {search, seek, look for}(nselect:1)
{search, seek, look for}(nselect:1) 	 	 {dredge, drag}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {finger}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {grope, fumble}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {divine}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {browse, surf}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {leave no stone unturned}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {hunt}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {gather}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {want}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {scour}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {seek out}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {quest for, go after, quest after, pursue}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {fish, angle}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {grub}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {feel}(nselect:0)
{search, seek, look for}(nselect:1) 	 	 {shop, browse}(nselect:0)
Verbo(nselect:0) 	 	 {remove}(nselect:0)
