Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:67)
{isolate, insulate}(nselect:2) 	 	 {segregate}(nselect:0)
{isolate, insulate}(nselect:2) 	 	 {ghettoize, ghettoise}(nselect:0)
{isolate, insulate}(nselect:2) 	 	 {cloister}(nselect:0)
{isolate, insulate}(nselect:2) 	 	 {seclude, sequester, sequestrate, withdraw}(nselect:0)
{isolate, insulate}(nselect:2) 	 	 {quarantine}(nselect:0)
{isolate, insulate}(nselect:2) 	 	 {maroon}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {know}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {discriminate, know apart}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {label}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {label}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {sex}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {individualize, individualise}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {contrast}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {severalize, severalise}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {contradistinguish}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {decouple, dissociate}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {demarcate}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:3) 	 	 {stratify}(nselect:0)
{determine, set}(nselect:0) 	 	 {value}(nselect:1)
{value}(nselect:1) 	 	 {overvalue, overestimate}(nselect:0)
{value}(nselect:1) 	 	 {float}(nselect:0)
{value}(nselect:1) 	 	 {undervalue, underestimate}(nselect:2)
{determine, set}(nselect:0) 	 	 {date}(nselect:0)
{determine, set}(nselect:0) 	 	 {filiate}(nselect:0)
{determine, set}(nselect:0) 	 	 {format}(nselect:0)
{determine, set}(nselect:0) 	 	 {charge}(nselect:0)
{determine, set}(nselect:0) 	 	 {initialize, initialise}(nselect:0)
{determine, set}(nselect:0) 	 	 {tax, assess}(nselect:0)
{determine, set}(nselect:0) 	 	 {price}(nselect:0)
Verbo(nselect:0) 	 	 {avoid}(nselect:0)
{avoid}(nselect:0) 	 	 {hedge, fudge, evade, put off, circumvent, parry, elude, skirt, dodge, duck, sidestep}(nselect:0)
{avoid}(nselect:0) 	 	 {miss, escape}(nselect:0)
{avoid}(nselect:0) 	 	 {bypass, short-circuit, go around, get around}(nselect:0)
{avoid}(nselect:0) 	 	 {keep off, stay off}(nselect:0)
{avoid}(nselect:0) 	 	 {shirk}(nselect:0)
{avoid}(nselect:0) 	 	 {shy away from}(nselect:0)
{avoid}(nselect:0) 	 	 {shun, eschew}(nselect:0)
{avoid}(nselect:0) 	 	 {get off, get away, get by, get out, escape}(nselect:4)
{get off, get away, get by, get out, escape}(nselect:4) 	 	 {evade}(nselect:0)
Verbo(nselect:0) 	 	 {expect, look, await, wait}(nselect:1)
{expect, look, await, wait}(nselect:1) 	 	 {expect}(nselect:0)
{expect, look, await, wait}(nselect:1) 	 	 {look forward}(nselect:0)
{expect, look, await, wait}(nselect:1) 	 	 {look to}(nselect:0)
{expect, look, await, wait}(nselect:1) 	 	 {hang on, hold the line, hold on}(nselect:0)
{expect, look, await, wait}(nselect:1) 	 	 {anticipate, look for, look to}(nselect:0)
Verbo(nselect:0) 	 	 {open, open up}(nselect:5)
{open, open up}(nselect:5) 	 	 {establish, set up, found, launch}(nselect:4)
Verbo(nselect:0) 	 	 {guarantee, ensure, insure, assure, secure}(nselect:9)
{guarantee, ensure, insure, assure, secure}(nselect:9) 	 	 {doom}(nselect:0)
{guarantee, ensure, insure, assure, secure}(nselect:9) 	 	 {make}(nselect:0)
Verbo(nselect:0) 	 	 {decide, make up one's mind, determine}(nselect:20)
{decide, make up one's mind, determine}(nselect:20) 	 	 {measure, mensurate, measure out}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {choose, take, select, pick out}(nselect:6)
{choose, take, select, pick out}(nselect:6) 	 	 {empanel, impanel, panel}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {anoint}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {field}(nselect:1)
{choose, take, select, pick out}(nselect:6) 	 	 {sieve, sift}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {draw}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {dial}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {plump, go}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {pick}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {elect}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {excerpt, extract, take out}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {cull out, winnow}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {cream off, skim off}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {sieve out, pick over}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {assign, specify, set apart}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {single out}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {think of}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {adopt, follow, espouse}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {screen, screen out, sieve, sort}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {vote in}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {elect}(nselect:4)
{elect}(nselect:4) 	 	 {co-opt}(nselect:0)
{elect}(nselect:4) 	 	 {reelect, return}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {nominate, propose}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {vote}(nselect:5)
{vote}(nselect:5) 	 	 {write in}(nselect:0)
{vote}(nselect:5) 	 	 {turn thumbs down, vote down}(nselect:0)
{vote}(nselect:5) 	 	 {outvote}(nselect:0)
{vote}(nselect:5) 	 	 {ballot}(nselect:0)
{vote}(nselect:5) 	 	 {poll}(nselect:0)
{choose, take, select, pick out}(nselect:6) 	 	 {specify, set, determine, define, fix, limit}(nselect:6)
{specify, set, determine, define, fix, limit}(nselect:6) 	 	 {quantify}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:6) 	 	 {name}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:6) 	 	 {reset}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:6) 	 	 {define}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {will}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {seal}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {purpose, resolve}(nselect:1)
{decide, make up one's mind, determine}(nselect:20) 	 	 {rule, decree}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {orient, orientate}(nselect:1)
{orient, orientate}(nselect:1) 	 	 {guide, guide on}(nselect:0)
{orient, orientate}(nselect:1) 	 	 {reorientate, reorient}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {judge, adjudicate, try}(nselect:0)
{decide, make up one's mind, determine}(nselect:20) 	 	 {regulate, regularize, regularise, order, govern}(nselect:3)
{regulate, regularize, regularise, order, govern}(nselect:3) 	 	 {standardize, standardise}(nselect:0)
{regulate, regularize, regularise, order, govern}(nselect:3) 	 	 {zone, district}(nselect:0)
Verbo(nselect:0) 	 	 {drop out, give up, fall by the wayside, drop by the wayside, throw in, throw in the towel, quit, chuck up the sponge}(nselect:1)
Verbo(nselect:0) 	 	 {lose}(nselect:4)
{lose}(nselect:4) 	 	 {white-out, whiteout}(nselect:0)
{lose}(nselect:4) 	 	 {sleep off}(nselect:0)
Verbo(nselect:0) 	 	 {refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with}(nselect:1)
{refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with}(nselect:1) 	 	 {focus on, center on, revolve around, revolve about, concentrate on, center}(nselect:3)
{refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with}(nselect:1) 	 	 {apply, hold, go for}(nselect:0)
{refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with}(nselect:1) 	 	 {matter to, interest}(nselect:3)
{matter to, interest}(nselect:3) 	 	 {intrigue, fascinate}(nselect:0)
{refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with}(nselect:1) 	 	 {involve, affect, regard}(nselect:9)
{involve, affect, regard}(nselect:9) 	 	 {implicate}(nselect:0)
Verbo(nselect:0) 	 	 {enter, participate}(nselect:24)
{enter, participate}(nselect:24) 	 	 {jump}(nselect:1)
Verbo(nselect:0) 	 	 {start, take up}(nselect:0)
{start, take up}(nselect:0) 	 	 {take office}(nselect:1)
{take office}(nselect:1) 	 	 {accede, enter}(nselect:0)
{take office}(nselect:1) 	 	 {assume, adopt, take on, take over}(nselect:7)
{assume, adopt, take on, take over}(nselect:7) 	 	 {resume}(nselect:0)
Verbo(nselect:0) 	 	 {consider, count, weigh}(nselect:6)
Verbo(nselect:0) 	 	 {compete, vie, contend}(nselect:4)
{compete, vie, contend}(nselect:4) 	 	 {try for, go for}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {play}(nselect:17)
{play}(nselect:17) 	 	 {line up}(nselect:0)
{play}(nselect:17) 	 	 {curl}(nselect:0)
{play}(nselect:17) 	 	 {snooker}(nselect:0)
{play}(nselect:17) 	 	 {revoke}(nselect:0)
{play}(nselect:17) 	 	 {develop}(nselect:0)
{play}(nselect:17) 	 	 {develop}(nselect:0)
{play}(nselect:17) 	 	 {die}(nselect:0)
{play}(nselect:17) 	 	 {misplay}(nselect:0)
{play}(nselect:17) 	 	 {start}(nselect:0)
{play}(nselect:17) 	 	 {fumble}(nselect:0)
{play}(nselect:17) 	 	 {volley}(nselect:0)
{play}(nselect:17) 	 	 {unblock}(nselect:0)
{play}(nselect:17) 	 	 {replay}(nselect:0)
{play}(nselect:17) 	 	 {cricket}(nselect:0)
{play}(nselect:17) 	 	 {backstop}(nselect:0)
{play}(nselect:17) 	 	 {fullback}(nselect:0)
{play}(nselect:17) 	 	 {quarterback}(nselect:0)
{play}(nselect:17) 	 	 {cradle}(nselect:0)
{play}(nselect:17) 	 	 {exit}(nselect:0)
{play}(nselect:17) 	 	 {play out}(nselect:0)
{play}(nselect:17) 	 	 {field}(nselect:0)
{play}(nselect:17) 	 	 {catch}(nselect:0)
{play}(nselect:17) 	 	 {face off, bully off}(nselect:0)
{play}(nselect:17) 	 	 {tee off}(nselect:0)
{play}(nselect:17) 	 	 {ace}(nselect:0)
{play}(nselect:17) 	 	 {complete, nail}(nselect:0)
{play}(nselect:17) 	 	 {gamble}(nselect:0)
{play}(nselect:17) 	 	 {walk}(nselect:0)
{play}(nselect:17) 	 	 {bowl}(nselect:0)
{play}(nselect:17) 	 	 {golf}(nselect:0)
{play}(nselect:17) 	 	 {bandy}(nselect:0)
{play}(nselect:17) 	 	 {foul}(nselect:0)
{play}(nselect:17) 	 	 {put out}(nselect:0)
{play}(nselect:17) 	 	 {croquet}(nselect:0)
{play}(nselect:17) 	 	 {putt}(nselect:0)
{play}(nselect:17) 	 	 {teeter-totter, teetertotter, seesaw}(nselect:0)
{play}(nselect:17) 	 	 {bid, call}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {run off}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {race, run}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {rival}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {emulate}(nselect:0)
{compete, vie, contend}(nselect:4) 	 	 {equal, touch, rival, match}(nselect:3)
Verbo(nselect:0) 	 	 {choose, prefer, opt}(nselect:2)
{choose, prefer, opt}(nselect:2) 	 	 {opt out, cop out}(nselect:0)
Verbo(nselect:0) 	 	 {charge, accuse}(nselect:2)
{charge, accuse}(nselect:2) 	 	 {blame, fault}(nselect:0)
{charge, accuse}(nselect:2) 	 	 {accuse, impeach, incriminate, criminate}(nselect:10)
{accuse, impeach, incriminate, criminate}(nselect:10) 	 	 {reproach, upbraid}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:10) 	 	 {arraign}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:10) 	 	 {recriminate}(nselect:0)
{accuse, impeach, incriminate, criminate}(nselect:10) 	 	 {charge, lodge, file}(nselect:0)
{charge, accuse}(nselect:2) 	 	 {defame, slander, smirch, asperse, denigrate, calumniate, smear, sully, besmirch}(nselect:0)
{charge, accuse}(nselect:2) 	 	 {indict}(nselect:0)
Verbo(nselect:0) 	 	 {neglect, ignore, disregard}(nselect:0)
Verbo(nselect:0) 	 	 {appoint, charge}(nselect:2)
{appoint, charge}(nselect:2) 	 	 {delegate, designate, depute, assign}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {mandate}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {cast}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {post}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {cast}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {devolve}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {task}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {place}(nselect:1)
{delegate, designate, depute, assign}(nselect:0) 	 	 {regiment}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {delegate, depute}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {mandate}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {prefer, favor, favour}(nselect:1)
{prefer, favor, favour}(nselect:1) 	 	 {advantage}(nselect:1)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {tenure}(nselect:0)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {bring up}(nselect:0)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {spot promote}(nselect:0)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {ennoble, gentle, entitle}(nselect:0)
{promote, upgrade, advance, kick upstairs, raise, elevate}(nselect:0) 	 	 {brevet}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {demote, bump, relegate, break, kick downstairs}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {place}(nselect:0)
{delegate, designate, depute, assign}(nselect:0) 	 	 {transfer, reassign}(nselect:9)
{transfer, reassign}(nselect:9) 	 	 {second}(nselect:0)
{transfer, reassign}(nselect:9) 	 	 {exchange}(nselect:0)
{appoint, charge}(nselect:2) 	 	 {depute, deputize, deputise}(nselect:0)
{appoint, charge}(nselect:2) 	 	 {name, nominate, make}(nselect:0)
{appoint, charge}(nselect:2) 	 	 {empower, authorise, authorize}(nselect:0)
{appoint, charge}(nselect:2) 	 	 {accredit}(nselect:0)
{appoint, charge}(nselect:2) 	 	 {create}(nselect:0)
Verbo(nselect:0) 	 	 {wear, have on}(nselect:2)
Verbo(nselect:0) 	 	 {act, behave, do}(nselect:1)
{act, behave, do}(nselect:1) 	 	 {act involuntarily, act reflexively}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {fall over backwards, bend over backwards}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {presume}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {vulgarize, vulgarise}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {optimize, optimise}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {quack}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {menace}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {make}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {swagger, bluster, swash}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {freeze}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {wanton}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {romanticize}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {sentimentalise, sentimentalize, sentimentize, sentimentise}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {bungle}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {play, toy}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {act, play, act as}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {stooge}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {piffle}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {make}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {make as if}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {break down, lose it, snap}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {dally, dawdle}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {backslap}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {hugger mugger}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {sauce}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {footle}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {frivol, trifle}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {swell, puff up}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {follow}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {relax, loosen up}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {ramp, rage, storm}(nselect:0)
{act, behave, do}(nselect:1) 	 	 {joke, jest}(nselect:2)
{joke, jest}(nselect:2) 	 	 {clown, clown around, antic}(nselect:0)
Verbo(nselect:0) 	 	 {change, alter, vary}(nselect:1)
{change, alter, vary}(nselect:1) 	 	 {alternate, jump}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {crackle}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {modulate}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {avianize, avianise}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {move}(nselect:0)
{move}(nselect:0) 	 	 {step}(nselect:0)
{move}(nselect:0) 	 	 {scroll}(nselect:0)
{move}(nselect:0) 	 	 {sink, pass, lapse}(nselect:1)
{change, alter, vary}(nselect:1) 	 	 {adapt, accommodate}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {let out, widen}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {take in}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {diversify, branch out, broaden}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {diversify, radiate}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {specialize, specialise, narrow, narrow down}(nselect:1)
{specialize, specialise, narrow, narrow down}(nselect:1) 	 	 {overspecialize, overspecialise}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {honeycomb}(nselect:0)
{change, alter, vary}(nselect:1) 	 	 {break}(nselect:0)
Verbo(nselect:0) 	 	 {understand, realize, realise, see}(nselect:4)
{understand, realize, realise, see}(nselect:4) 	 	 {perceive}(nselect:1)
{perceive}(nselect:1) 	 	 {smell, smell out, sense}(nselect:0)
{understand, realize, realise, see}(nselect:4) 	 	 {appreciate, take account}(nselect:0)
Verbo(nselect:0) 	 	 {consume, ingest, take in, take, have}(nselect:1)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {eat}(nselect:0)
{eat}(nselect:0) 	 	 {take out, take away}(nselect:0)
{eat}(nselect:0) 	 	 {victual}(nselect:0)
{eat}(nselect:0) 	 	 {eat in, dine in}(nselect:0)
{eat}(nselect:0) 	 	 {eat out, dine out}(nselect:0)
{eat}(nselect:0) 	 	 {dine}(nselect:0)
{eat}(nselect:0) 	 	 {picnic}(nselect:0)
{eat}(nselect:0) 	 	 {break bread}(nselect:0)
{eat}(nselect:0) 	 	 {nosh, snack}(nselect:0)
{eat}(nselect:0) 	 	 {mess}(nselect:0)
{eat}(nselect:0) 	 	 {lunch}(nselect:0)
{eat}(nselect:0) 	 	 {brunch}(nselect:0)
{eat}(nselect:0) 	 	 {breakfast}(nselect:0)
{eat}(nselect:0) 	 	 {feast, banquet, junket}(nselect:0)
{eat}(nselect:0) 	 	 {gorge, ingurgitate, overindulge, glut, englut, stuff, engorge, overgorge, overeat, gormandize, gormandise, gourmandize, binge, pig out, satiate, scarf out}(nselect:0)
{eat}(nselect:0) 	 	 {eat}(nselect:1)
{eat}(nselect:1) 	 	 {wash down}(nselect:0)
{eat}(nselect:1) 	 	 {gluttonize, gluttonise, fress}(nselect:0)
{eat}(nselect:1) 	 	 {wolf, wolf down}(nselect:0)
{eat}(nselect:1) 	 	 {slurp}(nselect:0)
{eat}(nselect:1) 	 	 {fare}(nselect:0)
{eat}(nselect:1) 	 	 {pitch in, dig in}(nselect:0)
{eat}(nselect:1) 	 	 {pick at, peck at, peck}(nselect:0)
{eat}(nselect:1) 	 	 {peck, pick up}(nselect:0)
{eat}(nselect:1) 	 	 {gobble, bolt}(nselect:0)
{eat}(nselect:1) 	 	 {garbage down, gobble up, shovel in, bolt down}(nselect:0)
{eat}(nselect:1) 	 	 {nibble, pick, piece}(nselect:0)
{eat}(nselect:1) 	 	 {ruminate}(nselect:0)
{eat}(nselect:1) 	 	 {dunk, dip}(nselect:0)
{eat}(nselect:1) 	 	 {devour, guttle, raven, pig}(nselect:0)
{eat}(nselect:1) 	 	 {eat up, finish, polish off}(nselect:0)
{eat}(nselect:1) 	 	 {devour, down, consume, go through}(nselect:0)
{eat}(nselect:1) 	 	 {fill up, fill}(nselect:0)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {hit}(nselect:0)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {cannibalize, cannibalise}(nselect:0)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {use, habituate}(nselect:0)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {drink, imbibe}(nselect:0)
{consume, ingest, take in, take, have}(nselect:1) 	 	 {drink, booze, fuddle}(nselect:0)
