Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:5)
{shake, agitate}(nselect:0) 	 	 {fluff up, plump up, shake up}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {fan}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {tremble}(nselect:1)
{tremble}(nselect:1) 	 	 {shudder, shiver, throb, thrill}(nselect:0)
{tremble}(nselect:1) 	 	 {quiver, quake, palpitate}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {palpitate}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {convulse}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {sparge}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {succuss, shake up}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {concuss}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {rattle}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {convulse, thresh, thresh about, thrash, thrash about, slash, toss, jactitate}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {jiggle, joggle, wiggle}(nselect:0)
{shake, agitate}(nselect:0) 	 	 {tremor, quake}(nselect:1)
{move}(nselect:0) 	 	 {vibrate}(nselect:0)
{move}(nselect:0) 	 	 {jerk, twitch}(nselect:0)
{move}(nselect:0) 	 	 {flip, twitch}(nselect:0)
{move}(nselect:0) 	 	 {snap, click}(nselect:0)
{move}(nselect:0) 	 	 {stir, shift, budge, agitate}(nselect:0)
{move}(nselect:0) 	 	 {arouse, stir}(nselect:0)
{move}(nselect:0) 	 	 {dance}(nselect:0)
{move}(nselect:0) 	 	 {stumble, trip}(nselect:0)
{move}(nselect:0) 	 	 {falter, waver}(nselect:0)
{move}(nselect:0) 	 	 {roll, undulate, flap, wave}(nselect:0)
{move}(nselect:0) 	 	 {mill, mill about, mill around}(nselect:0)
{move}(nselect:0) 	 	 {turn}(nselect:0)
{turn}(nselect:0) 	 	 {twist}(nselect:0)
{turn}(nselect:0) 	 	 {flip, flip over, turn over}(nselect:0)
{turn}(nselect:0) 	 	 {turn on a dime}(nselect:0)
{turn}(nselect:0) 	 	 {roll, turn over}(nselect:0)
{turn}(nselect:0) 	 	 {roll over}(nselect:0)
{turn}(nselect:0) 	 	 {swing around, swing about, turn around}(nselect:0)
{turn}(nselect:0) 	 	 {flip, toss}(nselect:0)
{turn}(nselect:0) 	 	 {port}(nselect:0)
{turn}(nselect:0) 	 	 {face}(nselect:0)
{turn}(nselect:0) 	 	 {turn off}(nselect:0)
{turn}(nselect:0) 	 	 {turn away}(nselect:0)
{turn}(nselect:0) 	 	 {gee}(nselect:0)
{turn}(nselect:0) 	 	 {about-face}(nselect:0)
{turn}(nselect:0) 	 	 {caracole}(nselect:0)
{turn}(nselect:0) 	 	 {corner}(nselect:0)
{turn}(nselect:0) 	 	 {bend}(nselect:0)
{turn}(nselect:0) 	 	 {swerve, sheer, curve, trend, veer, slue, slew, cut}(nselect:0)
{turn}(nselect:0) 	 	 {deflect}(nselect:0)
{turn}(nselect:0) 	 	 {deflect, bend, turn away}(nselect:0)
{turn}(nselect:0) 	 	 {avert, turn away}(nselect:0)
{turn}(nselect:0) 	 	 {turn out, splay, spread out, rotate}(nselect:0)
{turn}(nselect:0) 	 	 {rotate, circumvolve}(nselect:0)
{turn}(nselect:0) 	 	 {pivot, swivel}(nselect:0)
{turn}(nselect:0) 	 	 {gyrate, spiral, coil}(nselect:0)
{turn}(nselect:0) 	 	 {corkscrew, spiral}(nselect:0)
{turn}(nselect:0) 	 	 {deviate, divert}(nselect:0)
{turn}(nselect:0) 	 	 {pronate}(nselect:0)
{turn}(nselect:0) 	 	 {overturn, turn over, tip over, tump over}(nselect:1)
{overturn, turn over, tip over, tump over}(nselect:1) 	 	 {capsize, turtle, turn turtle}(nselect:0)
{overturn, turn over, tip over, tump over}(nselect:1) 	 	 {upend}(nselect:0)
{move}(nselect:0) 	 	 {startle, jump, start}(nselect:0)
{move}(nselect:0) 	 	 {mope, mope around}(nselect:0)
{move}(nselect:0) 	 	 {hop on, mount, mount up, get on, jump on, climb on, bestride}(nselect:0)
{move}(nselect:0) 	 	 {climb}(nselect:0)
{move}(nselect:0) 	 	 {strike out}(nselect:0)
{move}(nselect:0) 	 	 {jump, leap, bound, spring}(nselect:0)
{move}(nselect:0) 	 	 {bolt}(nselect:0)
{move}(nselect:0) 	 	 {get down}(nselect:0)
{move}(nselect:0) 	 	 {assume, take, strike, take up}(nselect:0)
{move}(nselect:0) 	 	 {seesaw}(nselect:0)
{move}(nselect:0) 	 	 {separate, part, split}(nselect:0)
{move}(nselect:0) 	 	 {diverge}(nselect:0)
{move}(nselect:0) 	 	 {list, lean}(nselect:0)
{move}(nselect:0) 	 	 {whirl, tumble, whirl around}(nselect:0)
{move}(nselect:0) 	 	 {close, come together}(nselect:0)
{move}(nselect:0) 	 	 {bustle, bustle about, hustle}(nselect:0)
{move}(nselect:0) 	 	 {fidget}(nselect:0)
{move}(nselect:0) 	 	 {linger, dawdle}(nselect:0)
{move}(nselect:0) 	 	 {flinch, squinch, funk, cringe, shrink, wince, recoil, quail}(nselect:0)
{move}(nselect:0) 	 	 {lunge, hurl, hurtle, thrust}(nselect:0)
{move}(nselect:0) 	 	 {swoop}(nselect:0)
{move}(nselect:0) 	 	 {flow, flux}(nselect:0)
{move}(nselect:0) 	 	 {run, flow, feed, course}(nselect:0)
{move}(nselect:0) 	 	 {flurry}(nselect:0)
{move}(nselect:0) 	 	 {streak}(nselect:0)
{move}(nselect:0) 	 	 {heave}(nselect:0)
{move}(nselect:0) 	 	 {crash}(nselect:0)
{move}(nselect:0) 	 	 {thunder}(nselect:0)
{move}(nselect:0) 	 	 {snap}(nselect:0)
{move}(nselect:0) 	 	 {beat, flap}(nselect:0)
{move}(nselect:0) 	 	 {fling}(nselect:0)
{move}(nselect:0) 	 	 {hop}(nselect:0)
{move}(nselect:0) 	 	 {turn}(nselect:0)
{move}(nselect:0) 	 	 {dodge}(nselect:0)
{move}(nselect:0) 	 	 {dodge}(nselect:0)
{move}(nselect:0) 	 	 {throw}(nselect:0)
{move}(nselect:0) 	 	 {make way}(nselect:0)
{move}(nselect:0) 	 	 {dance}(nselect:0)
{move}(nselect:0) 	 	 {grab}(nselect:0)
{move}(nselect:0) 	 	 {cut}(nselect:0)
{move}(nselect:0) 	 	 {close}(nselect:0)
{move}(nselect:0) 	 	 {jump, leap, jump off}(nselect:1)
{move}(nselect:0) 	 	 {slip}(nselect:0)
{move}(nselect:0) 	 	 {exit, go out, get out, leave}(nselect:2)
{exit, go out, get out, leave}(nselect:2) 	 	 {go, go away, depart}(nselect:1)
{go, go away, depart}(nselect:1) 	 	 {shove off, shove along, blow}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {pop out}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {file out}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {hop out, get off}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {fall out}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {get off}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {step out}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {eject}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {undock}(nselect:0)
{exit, go out, get out, leave}(nselect:2) 	 	 {log out, log off}(nselect:0)
Verbo(nselect:0) 	 	 {determine, set}(nselect:0)
{determine, set}(nselect:0) 	 	 {identify, place}(nselect:0)
{identify, place}(nselect:0) 	 	 {distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:0)
{distinguish, separate, differentiate, secern, secernate, severalize, severalise, tell, tell apart}(nselect:0) 	 	 {discriminate, separate, single out}(nselect:0)
{discriminate, separate, single out}(nselect:0) 	 	 {hive off}(nselect:0)
{discriminate, separate, single out}(nselect:0) 	 	 {segregate}(nselect:0)
{discriminate, separate, single out}(nselect:0) 	 	 {redline}(nselect:0)
{discriminate, separate, single out}(nselect:0) 	 	 {disadvantage, disfavor, disfavour}(nselect:0)
{discriminate, separate, single out}(nselect:0) 	 	 {isolate, insulate}(nselect:1)
{isolate, insulate}(nselect:1) 	 	 {segregate}(nselect:0)
{isolate, insulate}(nselect:1) 	 	 {ghettoize, ghettoise}(nselect:0)
{isolate, insulate}(nselect:1) 	 	 {cloister}(nselect:0)
{isolate, insulate}(nselect:1) 	 	 {seclude, sequester, sequestrate, withdraw}(nselect:0)
{isolate, insulate}(nselect:1) 	 	 {quarantine}(nselect:0)
{isolate, insulate}(nselect:1) 	 	 {maroon}(nselect:0)
Verbo(nselect:0) 	 	 {know}(nselect:1)
{know}(nselect:1) 	 	 {know the score, be with it, be on the ball, know what's going on, know what's what}(nselect:0)
{know}(nselect:1) 	 	 {master, control}(nselect:0)
{know}(nselect:1) 	 	 {master, get the hang}(nselect:0)
Verbo(nselect:0) 	 	 {close, shut}(nselect:4)
{close, shut}(nselect:4) 	 	 {snap}(nselect:0)
{close, shut}(nselect:4) 	 	 {slat}(nselect:0)
{close, shut}(nselect:4) 	 	 {slam, bang}(nselect:0)
{close, shut}(nselect:4) 	 	 {shutter}(nselect:0)
{close, shut}(nselect:4) 	 	 {draw}(nselect:0)
{close, shut}(nselect:4) 	 	 {roll up}(nselect:0)
{close, shut}(nselect:4) 	 	 {bung}(nselect:0)
{close, shut}(nselect:4) 	 	 {seal, seal off}(nselect:0)
Verbo(nselect:0) 	 	 {decide, make up one's mind, determine}(nselect:3)
{decide, make up one's mind, determine}(nselect:3) 	 	 {choose, take, select, pick out}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {empanel, impanel, panel}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {anoint}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {field}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {sieve, sift}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {draw}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {dial}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {plump, go}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {pick}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {elect}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {excerpt, extract, take out}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {cull out, winnow}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {cream off, skim off}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {sieve out, pick over}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {assign, specify, set apart}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {single out}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {think of}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {adopt, follow, espouse}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {screen, screen out, sieve, sort}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {vote in}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {elect}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {nominate, propose}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {vote}(nselect:0)
{choose, take, select, pick out}(nselect:0) 	 	 {specify, set, determine, define, fix, limit}(nselect:2)
{specify, set, determine, define, fix, limit}(nselect:2) 	 	 {quantify}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:2) 	 	 {name}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:2) 	 	 {reset}(nselect:0)
{specify, set, determine, define, fix, limit}(nselect:2) 	 	 {define}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {measure, mensurate, measure out}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {will}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {seal}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {purpose, resolve}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {rule, decree}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {orient, orientate}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {judge, adjudicate, try}(nselect:0)
{decide, make up one's mind, determine}(nselect:3) 	 	 {regulate, regularize, regularise, order, govern}(nselect:0)
Verbo(nselect:0) 	 	 {affect, impress, move, strike}(nselect:2)
{affect, impress, move, strike}(nselect:2) 	 	 {infect}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {surprise}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {impress, ingrain, instill}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {awaken}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {engrave}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {strike dumb}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {zap}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {jar}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {hit home, strike home, strike a chord, strike a note}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {smite}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {cloud}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {pierce}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {impress}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {sweep away, sweep off}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {disturb, upset, trouble}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {touch, stir}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {move}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {sadden}(nselect:0)
{affect, impress, move, strike}(nselect:2) 	 	 {alienate}(nselect:0)
Verbo(nselect:0) 	 	 {lie}(nselect:0)
{lie}(nselect:0) 	 	 {recumb, repose, recline}(nselect:0)
{recumb, repose, recline}(nselect:0) 	 	 {rest}(nselect:0)
{rest}(nselect:0) 	 	 {drowse}(nselect:0)
{rest}(nselect:0) 	 	 {sleep, kip, slumber, log Z's, catch some Z's}(nselect:2)
{sleep, kip, slumber, log Z's, catch some Z's}(nselect:2) 	 	 {bundle, practice bundling}(nselect:0)
{sleep, kip, slumber, log Z's, catch some Z's}(nselect:2) 	 	 {nap, catnap, catch a wink}(nselect:0)
{sleep, kip, slumber, log Z's, catch some Z's}(nselect:2) 	 	 {sleep late, sleep in}(nselect:0)
{sleep, kip, slumber, log Z's, catch some Z's}(nselect:2) 	 	 {hibernate, hole up}(nselect:0)
{sleep, kip, slumber, log Z's, catch some Z's}(nselect:2) 	 	 {estivate, aestivate}(nselect:0)
Verbo(nselect:0) 	 	 {stay in place}(nselect:0)
{stay in place}(nselect:0) 	 	 {stay, stick, stick around, stay put}(nselect:3)
Verbo(nselect:0) 	 	 {separate, divide}(nselect:1)
{separate, divide}(nselect:1) 	 	 {partition, zone}(nselect:0)
{separate, divide}(nselect:1) 	 	 {break}(nselect:0)
{separate, divide}(nselect:1) 	 	 {disperse, dissipate, dispel, break up, scatter}(nselect:0)
{separate, divide}(nselect:1) 	 	 {rail, rail off}(nselect:0)
{separate, divide}(nselect:1) 	 	 {detach}(nselect:0)
{separate, divide}(nselect:1) 	 	 {shut off, close off}(nselect:0)
Verbo(nselect:0) 	 	 {spread, distribute}(nselect:2)
{spread, distribute}(nselect:2) 	 	 {generalize, generalise}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {metastasize, metastasise}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {discharge}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {strew, straw}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {export}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {propagate}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {deploy}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {redistribute}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {sprawl, straggle}(nselect:0)
{spread, distribute}(nselect:2) 	 	 {diffuse, spread, spread out, fan out}(nselect:0)
Verbo(nselect:0) 	 	 {control, command}(nselect:0)
{control, command}(nselect:0) 	 	 {preoccupy}(nselect:0)
{control, command}(nselect:0) 	 	 {steer, maneuver, manoeuver, manoeuvre, direct, point, head, guide, channelize, channelise}(nselect:0)
{control, command}(nselect:0) 	 	 {steer}(nselect:0)
{control, command}(nselect:0) 	 	 {hold one's own}(nselect:0)
{control, command}(nselect:0) 	 	 {internationalize, internationalise}(nselect:0)
{control, command}(nselect:0) 	 	 {hold}(nselect:0)
{control, command}(nselect:0) 	 	 {hold sway}(nselect:0)
{control, command}(nselect:0) 	 	 {govern}(nselect:0)
{control, command}(nselect:0) 	 	 {regiment}(nselect:0)
{control, command}(nselect:0) 	 	 {monopolize, monopolise}(nselect:0)
{control, command}(nselect:0) 	 	 {harness, rein in, draw rein, rein}(nselect:0)
{control, command}(nselect:0) 	 	 {corner}(nselect:0)
{control, command}(nselect:0) 	 	 {preside}(nselect:0)
{control, command}(nselect:0) 	 	 {dominate, master}(nselect:0)
{dominate, master}(nselect:0) 	 	 {subjugate, subject}(nselect:0)
{dominate, master}(nselect:0) 	 	 {command}(nselect:1)
{command}(nselect:1) 	 	 {general}(nselect:0)
{command}(nselect:1) 	 	 {officer}(nselect:0)
{control, command}(nselect:0) 	 	 {charm, becharm}(nselect:0)
{control, command}(nselect:0) 	 	 {govern, rule}(nselect:0)
{control, command}(nselect:0) 	 	 {call the shots, call the tune, wear the trousers}(nselect:0)
{control, command}(nselect:0) 	 	 {manage, deal, care, handle}(nselect:1)
{manage, deal, care, handle}(nselect:1) 	 	 {administer, administrate}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {organize, organise}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {work}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {come to grips, get to grips}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {dispose of}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {take care, mind}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {coordinate}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {juggle}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {process}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {mismanage, mishandle, misconduct}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {direct}(nselect:0)
{direct}(nselect:0) 	 	 {hold, throw, have, make, give}(nselect:0)
{direct}(nselect:0) 	 	 {guide, steer}(nselect:0)
{direct}(nselect:0) 	 	 {head, lead}(nselect:0)
{direct}(nselect:0) 	 	 {administer}(nselect:0)
{direct}(nselect:0) 	 	 {operate, run}(nselect:2)
{operate, run}(nselect:2) 	 	 {financier}(nselect:0)
{operate, run}(nselect:2) 	 	 {work}(nselect:0)
{operate, run}(nselect:2) 	 	 {block}(nselect:0)
{operate, run}(nselect:2) 	 	 {warm up}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {conduct, carry on, deal}(nselect:0)
{manage, deal, care, handle}(nselect:1) 	 	 {touch}(nselect:0)
Verbo(nselect:0) 	 	 {free, liberate, release, unloose, unloosen, loose}(nselect:3)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {unspell}(nselect:0)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {unchain}(nselect:0)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {bail}(nselect:0)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {run}(nselect:0)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {bail out}(nselect:0)
{free, liberate, release, unloose, unloosen, loose}(nselect:3) 	 	 {parole}(nselect:0)
Verbo(nselect:0) 	 	 {function, work, operate, go, run}(nselect:1)
{function, work, operate, go, run}(nselect:1) 	 	 {double}(nselect:0)
{function, work, operate, go, run}(nselect:1) 	 	 {roll}(nselect:0)
{function, work, operate, go, run}(nselect:1) 	 	 {run}(nselect:0)
{function, work, operate, go, run}(nselect:1) 	 	 {cut}(nselect:0)
{function, work, operate, go, run}(nselect:1) 	 	 {service, serve}(nselect:0)
Verbo(nselect:0) 	 	 {use, utilize, utilise, apply, employ}(nselect:4)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {give, dedicate, consecrate, commit, devote}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {play}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {play}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {pull out all the stops}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {put, assign}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {ply}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {address}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {waste}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {misapply, misuse}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {avail}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {overuse, overdrive}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {cannibalize, cannibalise}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {recycle, reprocess, reuse}(nselect:0)
{use, utilize, utilise, apply, employ}(nselect:4) 	 	 {exploit, work}(nselect:0)
